i_simul,year,strategy,resources,n_ind,n_predator,n_dead,gamma,total_seeds
2,51,alternate,2.7813839306210966,121.0,56.581366499512164,5.0,0.9996143155021198,566.0319747530884
2,51,switching,2.7813839306210966,92.0,56.581366499512164,5.0,0.9996143155021198,566.0319747530884
2,51,reversed,2.7813839306210966,91.0,56.581366499512164,5.0,0.9996143155021198,566.0319747530884
2,51,storage,2.7813839306210966,88.0,56.581366499512164,5.0,0.9996143155021198,566.0319747530884
2,52,matching,4.876259430055416,109.0,99.71586076567822,5.0,0.8675650870213385,1149.3761362393968
2,52,alternate,4.876259430055416,120.0,99.71586076567822,5.0,0.8675650870213385,1149.3761362393968
2,52,switching,4.876259430055416,90.0,99.71586076567822,5.0,0.8675650870213385,1149.3761362393968
2,52,reversed,4.876259430055416,92.0,99.71586076567822,5.0,0.8675650870213385,1149.3761362393968
2,52,storage,4.876259430055416,89.0,99.71586076567822,5.0,0.8675650870213385,1149.3761362393968
2,53,matching,1.902049144050602,108.0,67.45134813657624,5.0,0.995367380135135,677.6527891382052
2,53,alternate,1.902049144050602,121.0,67.45134813657624,5.0,0.995367380135135,677.6527891382052
2,53,switching,1.902049144050602,92.0,67.45134813657624,5.0,0.995367380135135,677.6527891382052
2,53,reversed,1.902049144050602,91.0,67.45134813657624,5.0,0.995367380135135,677.6527891382052
2,53,storage,1.902049144050602,88.0,67.45134813657624,5.0,0.995367380135135,677.6527891382052
2,54,matching,3.193190449011363,107.0,42.68868407408392,5.0,0.9929897606401072,429.90054647256056
2,54,alternate,3.193190449011363,120.0,42.68868407408392,5.0,0.9929897606401072,429.90054647256056
2,54,switching,3.193190449011363,92.0,42.68868407408392,5.0,0.9929897606401072,429.90054647256056
2,54,reversed,3.193190449011363,92.0,42.68868407408392,5.0,0.9929897606401072,429.90054647256056
2,54,storage,3.193190449011363,89.0,42.68868407408392,5.0,0.9929897606401072,429.90054647256056
2,55,matching,2.4138481482393432,106.0,11.952434947022818,5.0,0.9968812638970521,119.89828056651234
2,55,alternate,2.4138481482393432,119.0,11.952434947022818,5.0,0.9968812638970521,119.89828056651234
2,55,switching,2.4138481482393432,95.0,11.952434947022818,5.0,0.9968812638970521,119.89828056651234
2,55,reversed,2.4138481482393432,91.0,11.952434947022818,5.0,0.9968812638970521,119.89828056651234
2,55,storage,2.4138481482393432,89.0,11.952434947022818,5.0,0.9968812638970521,119.89828056651234
2,56,matching,4.200469135767637,106.0,32.063905604973584,5.0,0.47685445166953233,672.4044515619701
2,56,alternate,4.200469135767637,115.0,32.063905604973584,5.0,0.47685445166953233,672.4044515619701
2,56,switching,4.200469135767637,95.0,32.063905604973584,5.0,0.47685445166953233,672.4044515619701
2,56,reversed,4.200469135767637,95.0,32.063905604973584,5.0,0.47685445166953233,672.4044515619701
2,56,storage,4.200469135767637,89.0,32.063905604973584,5.0,0.47685445166953233,672.4044515619701
2,57,matching,2.965483468614042,105.0,81.01771633855759,5.0,0.6639109344122225,1220.3100165880633
2,57,alternate,2.965483468614042,115.0,81.01771633855759,5.0,0.6639109344122225,1220.3100165880633
2,57,switching,2.965483468614042,99.0,81.01771633855759,5.0,0.6639109344122225,1220.3100165880633
2,57,reversed,2.965483468614042,93.0,81.01771633855759,5.0,0.6639109344122225,1220.3100165880633
2,57,storage,2.965483468614042,88.0,81.01771633855759,5.0,0.6639109344122225,1220.3100165880633
2,58,matching,3.3752663833268417,107.0,94.26709136299347,5.0,0.9629811040637853,978.9090457246341
2,58,alternate,3.3752663833268417,114.0,94.26709136299347,5.0,0.9629811040637853,978.9090457246341
2,58,switching,3.3752663833268417,96.0,94.26709136299347,5.0,0.9629811040637853,978.9090457246341
2,58,reversed,3.3752663833268417,94.0,94.26709136299347,5.0,0.9629811040637853,978.9090457246341
2,58,storage,3.3752663833268417,89.0,94.26709136299347,5.0,0.9629811040637853,978.9090457246341
2,59,matching,3.116602789302907,106.0,11.493877455159913,5.0,0.9999975402642531,114.939057271307
2,59,alternate,3.116602789302907,116.0,11.493877455159913,5.0,0.9999975402642531,114.939057271307
2,59,switching,3.116602789302907,96.0,11.493877455159913,5.0,0.9999975402642531,114.939057271307
2,59,reversed,3.116602789302907,93.0,11.493877455159913,5.0,0.9999975402642531,114.939057271307
2,59,storage,3.116602789302907,89.0,11.493877455159913,5.0,0.9999975402642531,114.939057271307
