i_simul,gen,strategy,n_ind,fitness_relative
21,37,matching,22.0,24.67915755800473
21,37,switching,50.0,25.288346660207125
21,37,storage,28.0,23.892679871428207
21,38,matching,21.0,23.418095837414416
21,38,switching,48.0,24.7633134647656
21,38,storage,31.0,24.18275079082948
21,39,matching,21.0,25.56196180306693
21,39,switching,40.0,26.70253544135543
21,39,storage,39.0,27.096322256987897
21,40,matching,22.0,22.754638782182376
21,40,switching,42.0,23.06815891218117
21,40,storage,36.0,24.96873352141064
21,41,matching,21.0,25.273123402239122
21,41,switching,37.0,26.01059446670408
21,41,storage,42.0,27.78644158377427
21,42,matching,20.0,24.788497325835547
21,42,switching,36.0,25.99436504533919
21,42,storage,44.0,27.063446563827164
21,43,matching,21.0,24.88366111443613
21,43,switching,41.0,25.22663788399799
21,43,storage,38.0,25.251539699176714
21,44,matching,17.0,25.09853022138312
21,44,switching,43.0,25.660979366468165
21,44,storage,40.0,25.398578953879987
21,45,matching,18.0,24.575353885674144
21,45,switching,45.0,25.20020502697574
21,45,storage,37.0,26.322772750276542
21,46,matching,17.0,25.248358876920605
21,46,switching,49.0,25.382012339670577
21,46,storage,34.0,26.57662979768771
21,47,matching,20.0,24.044103413527402
21,47,switching,40.0,24.475580717693198
21,47,storage,40.0,26.05398589282556
21,48,matching,17.0,24.669204087994373
21,48,switching,41.0,24.594577414682153
21,48,storage,42.0,26.666460774250623
21,49,matching,17.0,24.83919907748324
21,49,switching,34.0,23.98244002002184
21,49,storage,49.0,26.585964356973623
21,50,matching,14.0,25.43516024847309
21,50,switching,37.0,25.449771440292306
21,50,storage,49.0,26.91211055888781
21,51,matching,16.0,25.081311452961
21,51,switching,37.0,25.468959595448595
21,51,storage,47.0,26.69389959674554
21,52,matching,18.0,24.530552971996073
21,52,switching,38.0,25.03686627162894
21,52,storage,44.0,25.147769993942088
21,53,matching,25.0,24.704710637395348
21,53,switching,34.0,24.975093857254045
21,53,storage,41.0,25.673744311788962
21,54,matching,23.0,24.58444423190263
21,54,switching,29.0,24.869735923243056
21,54,storage,48.0,25.812861777781805
21,55,matching,24.0,25.2942497486163
21,55,switching,30.0,25.950974248582117
21,55,storage,46.0,26.79081056156537
21,56,matching,23.0,24.396163969598685
21,56,switching,27.0,24.416258039213524
21,56,storage,50.0,25.786884110128035
21,57,matching,20.0,24.694741914121572
21,57,switching,26.0,25.424552875464745
21,57,storage,54.0,25.533734134914738
21,58,matching,21.0,25.844559570726762
21,58,switching,26.0,26.00417147211241
21,58,storage,53.0,26.893022191897423
21,59,matching,20.0,24.992592679129697
21,59,switching,23.0,25.371102602769206
21,59,storage,57.0,25.883786678607834
21,60,matching,18.0,22.97037208496399
21,60,switching,22.0,21.293327480269568
21,60,storage,60.0,26.79793946859009
21,61,matching,12.0,23.792566019032662
21,61,switching,22.0,24.530273539425085
21,61,storage,66.0,26.884857366309976
21,62,matching,14.0,24.74337067794844
21,62,switching,15.0,24.83099314127113
21,62,storage,71.0,26.523853350587633
21,63,matching,17.0,25.976622055487205
21,63,switching,11.0,25.046441342475394
21,63,storage,72.0,30.9332938551875
21,64,matching,18.0,25.04522408777656
21,64,switching,13.0,25.427161028839127
21,64,storage,69.0,26.74829739059352
21,65,matching,17.0,24.61368488068523
21,65,switching,10.0,23.93427155702933
21,65,storage,73.0,25.918391623053253
21,66,matching,17.0,26.43610113405585
21,66,switching,13.0,26.33254096445527
21,66,storage,70.0,31.339240062215985
21,67,matching,16.0,24.19657906858933
21,67,switching,11.0,23.089333462771126
21,67,storage,73.0,26.6338802638883
21,68,matching,12.0,24.726135206029564
21,68,switching,11.0,24.488413734120364
21,68,storage,77.0,28.55100451056953
21,69,matching,15.0,24.769429182889745
21,69,switching,10.0,24.301815339639095
21,69,storage,75.0,27.6233585221647
21,70,matching,10.0,24.064652681261727
21,70,switching,8.0,24.172698844340065
21,70,storage,82.0,26.900506990608857
21,71,matching,10.0,23.625086981365165
21,71,switching,5.0,24.144426838136884
21,71,storage,85.0,27.443020997788416
21,72,matching,12.0,24.33683137054278
21,72,switching,11.0,24.45679088299141
21,72,storage,77.0,27.980639639818552
21,73,matching,18.0,24.714591978758214
21,73,switching,10.0,24.931368515813137
21,73,storage,72.0,27.365435993149323
21,74,matching,18.0,25.671282120527977
21,74,switching,5.0,25.500696520947674
21,74,storage,77.0,28.448567517465197
21,75,matching,20.0,24.00187587534786
21,75,switching,5.0,24.08102515085163
21,75,storage,75.0,27.77879520243303
21,76,matching,20.0,24.39034450590129
21,76,switching,3.0,24.223840350655944
21,76,storage,77.0,26.484030267401042
21,77,matching,19.0,23.89547607562841
21,77,switching,2.0,22.29381611142383
21,77,storage,79.0,27.89591848542003
21,78,matching,14.0,23.959943828240284
21,78,switching,2.0,23.202639359482735
21,78,storage,84.0,27.33656246153399
21,79,matching,9.0,25.462254876232873
21,79,switching,1.0,24.63426391420674
21,79,storage,90.0,29.39461284735854
21,80,matching,5.0,24.154806923960187
21,80,switching,3.0,23.40345022983323
21,80,storage,92.0,29.222704311607874
21,81,matching,3.0,23.81952655946508
21,81,switching,1.0,22.29501968371593
21,81,storage,96.0,29.01140280128226
21,82,matching,2.0,23.742937891576126
21,82,switching,0.0,0.0
21,82,storage,98.0,28.80378618632035
21,83,matching,3.0,24.795220815713545
21,83,switching,2.0,25.50599632478794
21,83,storage,95.0,28.135198304304026
21,84,matching,3.0,25.167684779629656
21,84,switching,1.0,24.763986655122245
21,84,storage,96.0,28.40804401741947
21,85,matching,2.0,24.35097126948045
21,85,switching,2.0,23.177856832724302
21,85,storage,96.0,28.340169930607164
21,86,matching,1.0,24.26078127576576
21,86,switching,1.0,24.570669862733126
21,86,storage,98.0,28.21640600605495
21,87,matching,4.0,25.655579777465487
21,87,switching,1.0,24.28975545893268
21,87,storage,95.0,32.06226427420796
21,88,matching,5.0,24.63045759565759
21,88,switching,2.0,23.91818832025313
21,88,storage,93.0,28.989629757926625
21,89,matching,3.0,23.05680318133732
21,89,switching,1.0,19.84822238974664
21,89,storage,96.0,28.46102203101673
21,90,matching,2.0,25.59688571195355
21,90,switching,2.0,25.20072783327406
21,90,storage,96.0,29.773831247537753
21,91,matching,2.0,24.84071316680184
21,91,switching,1.0,24.916901790357905
21,91,storage,97.0,29.20304953866919
21,92,matching,3.0,23.553660760042472
21,92,switching,0.0,0.0
21,92,storage,97.0,28.61387144031383
21,93,matching,1.0,24.93330375586032
21,93,switching,0.0,0.0
21,93,storage,99.0,29.337030427387127
21,94,matching,2.0,24.0093462946605
21,94,switching,0.0,0.0
21,94,storage,98.0,27.831261973868827
21,95,matching,6.0,25.412396645568077
21,95,switching,1.0,24.753292178519764
21,95,storage,93.0,29.236442556402316
21,96,matching,9.0,25.02731259885484
21,96,switching,1.0,24.92455658386433
21,96,storage,90.0,27.602418282644283
21,97,matching,11.0,24.75707449017511
21,97,switching,1.0,24.64442848709858
21,97,storage,88.0,27.66275961745525
21,98,matching,13.0,24.427665804452662
21,98,switching,1.0,23.288808039137322
21,98,storage,86.0,26.880127156097384
21,99,matching,16.0,24.914894548863376
21,99,switching,3.0,24.621611534746567
21,99,storage,81.0,28.523581986037584
22,0,matching,35.0,24.56384901252683
22,0,switching,28.0,25.044951117003215
22,0,storage,37.0,24.383065976473905
22,1,matching,36.0,24.547034405494095
22,1,switching,32.0,24.803630978457914
22,1,storage,32.0,24.278299494311
22,2,matching,27.0,23.14503284730898
22,2,switching,38.0,23.833276709713903
22,2,storage,35.0,24.099392708285514
22,3,matching,25.0,24.21799363550359
22,3,switching,42.0,24.51903572953126
22,3,storage,33.0,24.3971055624292
22,4,matching,23.0,23.377311086881164
22,4,switching,43.0,24.268511625765594
22,4,storage,34.0,23.655809071591666
22,5,matching,27.0,25.219102704753855
22,5,switching,43.0,25.040469703457834
22,5,storage,30.0,25.254901111512005
22,6,matching,31.0,24.48414986528517
22,6,switching,39.0,25.08637364414567
22,6,storage,30.0,24.075109150018267
22,7,matching,22.0,24.000623483988
22,7,switching,37.0,24.443155670393345
22,7,storage,41.0,23.948591071186247
22,8,matching,21.0,23.560371879161327
22,8,switching,35.0,23.87849480477456
22,8,storage,44.0,24.852465974301072
22,9,matching,19.0,24.472711724628
22,9,switching,27.0,25.460575145167972
22,9,storage,54.0,26.35276784004437
22,10,matching,22.0,25.616067563545105
22,10,switching,24.0,25.20157422352665
22,10,storage,54.0,29.0140525016338
22,11,matching,29.0,23.41519467841095
22,11,switching,17.0,21.81991469003794
22,11,storage,54.0,25.004198906759296
22,12,matching,33.0,23.708750877013394
22,12,switching,13.0,23.376398113946586
22,12,storage,54.0,26.11797733343802
22,13,matching,32.0,25.099709897747278
22,13,switching,11.0,25.16381693731198
22,13,storage,57.0,27.93498668903487
22,14,matching,20.0,24.789389061351606
22,14,switching,10.0,24.79208414097011
22,14,storage,70.0,25.994431629570602
22,15,matching,18.0,24.958541676452015
22,15,switching,8.0,24.157266823401862
22,15,storage,74.0,26.953395551264897
22,16,matching,26.0,24.991070320258814
22,16,switching,11.0,24.923183943997262
22,16,storage,63.0,27.492750457962458
22,17,matching,27.0,23.166850479617896
22,17,switching,11.0,23.790370655302468
22,17,storage,62.0,26.382655330127957
22,18,matching,29.0,24.608134579996328
22,18,switching,13.0,24.39653483299186
22,18,storage,58.0,26.065953832082013
22,19,matching,27.0,24.61760552142781
22,19,switching,13.0,24.75931184026637
22,19,storage,60.0,26.709348558345656
22,20,matching,23.0,24.08634242267802
22,20,switching,13.0,24.422471274791725
22,20,storage,64.0,27.782600193500617
22,21,matching,27.0,23.36012033757199
22,21,switching,14.0,23.17399112160465
22,21,storage,59.0,26.6409142103065
22,22,matching,24.0,23.395541001628832
22,22,switching,12.0,22.675072256827992
22,22,storage,64.0,25.63125314484275
22,23,matching,22.0,24.434098156490908
22,23,switching,14.0,24.392549343457876
22,23,storage,64.0,26.319669490222942
22,24,matching,17.0,25.402587059248074
22,24,switching,14.0,25.22356674885763
22,24,storage,69.0,28.83912660429682
22,25,matching,19.0,25.078256872110366
22,25,switching,13.0,23.81515736146806
22,25,storage,68.0,27.292812288818006
22,26,matching,24.0,24.13229492313641
22,26,switching,15.0,24.117875853160104
22,26,storage,61.0,26.001179902918377
22,27,matching,32.0,25.026165128849602
22,27,switching,11.0,25.10402651302908
22,27,storage,57.0,25.81436751295018
22,28,matching,37.0,24.012353597956505
22,28,switching,9.0,22.889499163740552
22,28,storage,54.0,26.019989024871236
22,29,matching,38.0,24.91273878672699
22,29,switching,9.0,24.566912070475546
22,29,storage,53.0,25.82746797176947
22,30,matching,41.0,24.1857267063396
22,30,switching,8.0,23.840835542955485
22,30,storage,51.0,25.48997770347824
22,31,matching,42.0,26.110080828899942
22,31,switching,6.0,25.270098384382198
22,31,storage,52.0,29.695304955906554
22,32,matching,47.0,23.418395042610303
22,32,switching,4.0,23.36835380864895
22,32,storage,49.0,25.231148396160222
22,33,matching,44.0,23.86761341348555
22,33,switching,1.0,23.758200567479484
22,33,storage,55.0,26.093984691270627
22,34,matching,43.0,23.966893107048072
22,34,switching,1.0,22.387707470815492
22,34,storage,56.0,25.567290811869054
22,35,matching,42.0,24.096410014005308
22,35,switching,1.0,24.28457905195244
22,35,storage,57.0,26.043030447429874
22,36,matching,41.0,25.264181639644036
22,36,switching,2.0,25.45179955078457
22,36,storage,57.0,26.927007921263755
22,37,matching,38.0,25.072062938263468
22,37,switching,3.0,25.129931663070153
22,37,storage,59.0,28.337319566044496
22,38,matching,34.0,26.183735954711224
22,38,switching,3.0,26.419903398691854
22,38,storage,63.0,27.221978996717134
22,39,matching,38.0,24.587641661362806
22,39,switching,4.0,25.468519294768473
22,39,storage,58.0,26.25372002176981
22,40,matching,41.0,23.28167897183418
22,40,switching,1.0,23.137037364606318
22,40,storage,58.0,25.795620320676015
22,41,matching,29.0,24.510158691488822
22,41,switching,3.0,24.057119644490488
22,41,storage,68.0,25.562882659843936
22,42,matching,30.0,24.160400403119528
22,42,switching,5.0,22.024013113935784
22,42,storage,65.0,26.370436000776444
22,43,matching,27.0,26.042000489336257
22,43,switching,10.0,26.061007200514574
22,43,storage,63.0,27.99926956082214
22,44,matching,25.0,25.35779825285269
22,44,switching,7.0,24.61190816300215
22,44,storage,68.0,27.894741971195792
22,45,matching,17.0,24.518744753612864
22,45,switching,5.0,23.698080828663137
22,45,storage,78.0,27.32069875575702
22,46,matching,11.0,23.630399448070047
22,46,switching,6.0,20.96473313719784
22,46,storage,83.0,26.619358512431536
22,47,matching,14.0,24.49671151498402
22,47,switching,3.0,23.86519558049379
22,47,storage,83.0,27.63779309086556
22,48,matching,11.0,26.6072032104997
22,48,switching,0.0,0.0
22,48,storage,89.0,32.25929633793165
22,49,matching,10.0,24.4921841140534
22,49,switching,0.0,0.0
22,49,storage,90.0,27.249255511969125
22,50,matching,14.0,24.09462187936083
22,50,switching,2.0,22.275023249740958
22,50,storage,84.0,29.272171384292626
22,51,matching,6.0,24.093350420745733
22,51,switching,0.0,0.0
22,51,storage,94.0,29.117084755318764
22,52,matching,7.0,24.607807405375436
22,52,switching,0.0,0.0
22,52,storage,93.0,28.164600103661087
22,53,matching,9.0,23.812319877034188
22,53,switching,0.0,0.0
22,53,storage,91.0,28.46174815629407
22,54,matching,6.0,24.767936650243186
22,54,switching,0.0,0.0
22,54,storage,94.0,29.34956842983358
22,55,matching,2.0,23.788516330025104
22,55,switching,0.0,0.0
22,55,storage,98.0,28.84997518620888
22,56,matching,2.0,24.121453857687683
22,56,switching,1.0,23.64016399623733
22,56,storage,97.0,27.91309093016135
22,57,matching,5.0,24.714100453529372
22,57,switching,2.0,24.48308340235291
22,57,storage,93.0,28.233931515060547
22,58,matching,6.0,25.234019671258753
22,58,switching,4.0,24.965162293932934
22,58,storage,90.0,29.16415807370704
22,59,matching,8.0,23.810497141806366
22,59,switching,3.0,23.668823166645197
22,59,storage,89.0,28.455674991880617
22,60,matching,9.0,23.85814130464382
22,60,switching,3.0,23.947330322975002
22,60,storage,88.0,26.767108353332205
22,61,matching,6.0,23.79088099793054
22,61,switching,3.0,23.120880919782365
22,61,storage,91.0,27.15203188909439
22,62,matching,6.0,24.58831265854242
22,62,switching,3.0,24.26620077822167
22,62,storage,91.0,28.98090755736482
22,63,matching,4.0,24.592211500488606
22,63,switching,1.0,23.45195558720876
22,63,storage,95.0,29.24706882746225
22,64,matching,4.0,25.068235389818145
22,64,switching,1.0,25.639382563306867
22,64,storage,95.0,29.5596284445746
22,65,matching,6.0,23.661426142273708
22,65,switching,1.0,23.854032178758445
22,65,storage,93.0,27.70282545120959
22,66,matching,4.0,23.12149304911392
22,66,switching,3.0,23.147185776624365
22,66,storage,93.0,27.619025691851757
22,67,matching,6.0,25.63406318510388
22,67,switching,4.0,26.137265588244517
22,67,storage,90.0,30.92501540189224
22,68,matching,6.0,24.923914037499127
22,68,switching,4.0,24.824932099647835
22,68,storage,90.0,29.242216007732914
22,69,matching,4.0,24.67878334300429
22,69,switching,5.0,23.530309676938362
22,69,storage,91.0,29.100689074719583
22,70,matching,2.0,23.8965238652992
22,70,switching,1.0,23.08220578214798
22,70,storage,97.0,29.702720796450155
22,71,matching,5.0,22.38380344638977
22,71,switching,2.0,20.83644115114108
22,71,storage,93.0,28.001239375223108
22,72,matching,6.0,25.74851269510843
22,72,switching,4.0,25.57009285420221
22,72,storage,90.0,28.644024060210256
22,73,matching,5.0,23.75499111598312
22,73,switching,5.0,21.085473012733765
22,73,storage,90.0,29.230807128049776
22,74,matching,3.0,24.297874288192585
22,74,switching,3.0,23.42088183001
22,74,storage,94.0,28.754461069930798
22,75,matching,3.0,25.48000458082797
22,75,switching,2.0,25.444502297614385
22,75,storage,95.0,29.843662327086268
22,76,matching,6.0,24.58799346796475
22,76,switching,2.0,23.838231492252483
22,76,storage,92.0,28.39132723085206
22,77,matching,3.0,24.752429404784113
22,77,switching,4.0,24.096325561452133
22,77,storage,93.0,28.542778258444702
22,78,matching,4.0,23.959736585480563
22,78,switching,3.0,23.825714218628093
22,78,storage,93.0,28.228504435222725
22,79,matching,5.0,24.44100149666997
22,79,switching,4.0,22.918587911412
22,79,storage,91.0,29.072026235612572
22,80,matching,6.0,24.40920980640567
22,80,switching,3.0,22.59710292864423
22,80,storage,91.0,27.435214935190032
22,81,matching,8.0,25.36435329805927
22,81,switching,1.0,25.113017931430687
22,81,storage,91.0,29.161402423849992
22,82,matching,3.0,24.45612198305547
22,82,switching,0.0,0.0
22,82,storage,97.0,29.07917879731647
22,83,matching,2.0,23.88429108736485
22,83,switching,0.0,0.0
22,83,storage,98.0,28.325717249407642
22,84,matching,0.0,0.0
22,84,switching,1.0,22.735604473303802
22,84,storage,99.0,29.277782560419787
22,85,matching,1.0,24.458641560698098
22,85,switching,1.0,24.723582480238598
22,85,storage,98.0,28.69767569367908
22,86,matching,2.0,23.328939840082157
22,86,switching,2.0,22.255511038713486
22,86,storage,96.0,27.53108310476486
22,87,matching,1.0,24.696454853812646
22,87,switching,2.0,23.079788783052525
22,87,storage,97.0,28.177742685838332
22,88,matching,3.0,23.391560355058697
22,88,switching,1.0,23.40142450647591
22,88,storage,96.0,29.689897410158675
22,89,matching,4.0,24.131777876601916
22,89,switching,1.0,23.523809983268656
22,89,storage,95.0,27.66279787918579
22,90,matching,3.0,24.43580535050965
22,90,switching,2.0,23.925542379583213
22,90,storage,95.0,27.94270065544089
22,91,matching,5.0,25.471414378243395
22,91,switching,1.0,25.658362521258496
22,91,storage,94.0,29.02250999432828
22,92,matching,5.0,22.700728593777285
22,92,switching,1.0,22.034170452545503
22,92,storage,94.0,28.599319163978805
22,93,matching,3.0,24.37099687015248
22,93,switching,1.0,24.10910399213056
22,93,storage,96.0,28.55258693666677
22,94,matching,5.0,24.74011703834313
22,94,switching,0.0,0.0
22,94,storage,95.0,28.296657688566672
22,95,matching,2.0,24.39039773392274
22,95,switching,0.0,0.0
22,95,storage,98.0,29.188059189249135
22,96,matching,6.0,24.330123364919004
22,96,switching,1.0,24.382567873664335
22,96,storage,93.0,27.161911245293027
22,97,matching,7.0,25.548696438965568
22,97,switching,1.0,25.055368730959096
22,97,storage,92.0,28.648746175837445
22,98,matching,8.0,26.165786030065473
22,98,switching,3.0,25.61145697023433
22,98,storage,89.0,31.895060714820655
22,99,matching,8.0,23.944009608931815
22,99,switching,5.0,23.8167601490306
22,99,storage,87.0,27.482024383428513
23,0,matching,36.0,25.816497773532866
23,0,switching,32.0,26.126581898654038
23,0,storage,32.0,25.826131942678252
23,1,matching,31.0,23.79422849934591
23,1,switching,29.0,23.81152628450297
23,1,storage,40.0,24.969957888906574
23,2,matching,23.0,23.09527041229368
23,2,switching,34.0,23.72664911086446
23,2,storage,43.0,24.252258088960584
23,3,matching,26.0,24.61818641781997
23,3,switching,25.0,24.461086118599333
23,3,storage,49.0,26.039927241996047
23,4,matching,33.0,23.92133562196813
23,4,switching,26.0,24.296066295951064
23,4,storage,41.0,25.988624885846537
23,5,matching,35.0,24.691590293408243
23,5,switching,25.0,24.719412090610273
23,5,storage,40.0,24.26098901036022
23,6,matching,31.0,24.624445407231974
23,6,switching,19.0,25.186831006132973
23,6,storage,50.0,26.44422726884377
23,7,matching,33.0,24.690670791798105
23,7,switching,12.0,24.883559658080557
23,7,storage,55.0,26.38522593847916
23,8,matching,36.0,25.147603010687316
23,8,switching,9.0,25.26724410484427
23,8,storage,55.0,28.648898415717063
23,9,matching,30.0,24.068225072823612
23,9,switching,8.0,23.454861451441374
23,9,storage,62.0,26.24346266830767
23,10,matching,27.0,24.467085049446435
23,10,switching,9.0,24.210272735485162
23,10,storage,64.0,26.965550923372977
23,11,matching,22.0,24.220595101360995
23,11,switching,14.0,23.28704577290697
23,11,storage,64.0,27.180578774746724
23,12,matching,25.0,23.867192919531206
23,12,switching,13.0,20.558685038508397
23,12,storage,62.0,25.932162099023312
23,13,matching,15.0,22.50230681932806
23,13,switching,11.0,22.545067270606918
23,13,storage,74.0,23.713733450022268
23,14,matching,12.0,24.18958189001414
23,14,switching,11.0,24.44273673496747
23,14,storage,77.0,26.707040727417237
23,15,matching,10.0,24.86864307896689
23,15,switching,10.0,24.34826358061293
23,15,storage,80.0,28.660080122070458
23,16,matching,7.0,25.634240084856838
23,16,switching,7.0,25.87565099618979
23,16,storage,86.0,29.28550722718872
23,17,matching,5.0,24.72820278594369
23,17,switching,4.0,24.874585389544283
23,17,storage,91.0,27.541919402785496
23,18,matching,3.0,25.391645050419115
23,18,switching,2.0,24.735692356607807
23,18,storage,95.0,29.649132614986478
23,19,matching,1.0,24.830055512443316
23,19,switching,3.0,24.938482368871167
23,19,storage,96.0,28.021244094299878
23,20,matching,1.0,24.932665617665116
23,20,switching,5.0,24.79775572497304
23,20,storage,94.0,29.333978785142826
23,21,matching,1.0,23.399009883707585
23,21,switching,1.0,23.05686297236251
23,21,storage,98.0,28.434428789623695
23,22,matching,0.0,0.0
23,22,switching,4.0,22.059812342730307
23,22,storage,96.0,28.45235263892711
23,23,matching,0.0,0.0
23,23,switching,3.0,19.53297711012371
23,23,storage,97.0,28.02259838073996
23,24,matching,1.0,25.001216413787766
23,24,switching,4.0,24.1324451102726
23,24,storage,95.0,28.16625753348426
23,25,matching,2.0,24.59456103265671
23,25,switching,2.0,24.429226776742606
23,25,storage,96.0,28.694732001051534
23,26,matching,1.0,24.018337313484295
23,26,switching,1.0,23.817300354543754
23,26,storage,98.0,28.416398867909013
23,27,matching,3.0,25.385362854116753
23,27,switching,1.0,25.544871078320575
23,27,storage,96.0,28.732440876033674
23,28,matching,4.0,24.326076342261157
23,28,switching,1.0,23.837316340516608
23,28,storage,95.0,28.008755744268942
23,29,matching,1.0,23.530612617195125
23,29,switching,2.0,23.16413497800991
23,29,storage,97.0,28.383435393841655
23,30,matching,3.0,24.631770375657457
23,30,switching,4.0,23.44139096175779
23,30,storage,93.0,30.466436697987913
23,31,matching,2.0,23.72124206058612
23,31,switching,2.0,23.44984715453876
23,31,storage,96.0,29.37437727960285
23,32,matching,2.0,25.137207373690963
23,32,switching,4.0,25.27059110587085
23,32,storage,94.0,28.931838895903436
23,33,matching,4.0,23.459332719031195
23,33,switching,2.0,23.148254119755528
23,33,storage,94.0,27.4431545446403
23,34,matching,6.0,25.19704947359888
23,34,switching,2.0,24.25557408077385
23,34,storage,92.0,31.32836429645053
23,35,matching,3.0,24.66611558147152
23,35,switching,2.0,24.761562928665818
23,35,storage,95.0,29.983489618660613
23,36,matching,5.0,24.246776815740795
23,36,switching,0.0,0.0
23,36,storage,95.0,28.412803221289465
23,37,matching,4.0,24.545513573897406
23,37,switching,0.0,0.0
23,37,storage,96.0,29.272412321327863
23,38,matching,4.0,23.721622593520436
23,38,switching,0.0,0.0
23,38,storage,96.0,28.36490952501857
23,39,matching,3.0,24.69277561173736
23,39,switching,0.0,0.0
23,39,storage,97.0,28.62467594800282
23,40,matching,6.0,24.014161221592357
23,40,switching,0.0,0.0
23,40,storage,94.0,28.840958943661096
23,41,matching,6.0,24.243556507899825
23,41,switching,1.0,23.23406684740027
23,41,storage,93.0,28.79543411771953
23,42,matching,3.0,23.489912049351513
23,42,switching,1.0,22.543378669177883
23,42,storage,96.0,27.60884599512696
23,43,matching,1.0,25.055614345677085
23,43,switching,3.0,24.522955170635697
23,43,storage,96.0,29.057885136965286
23,44,matching,3.0,24.48340422128653
23,44,switching,1.0,24.1258082840947
23,44,storage,96.0,28.77857872371222
23,45,matching,4.0,24.135948676103737
23,45,switching,0.0,0.0
23,45,storage,96.0,27.63066556715977
23,46,matching,2.0,24.43500613560933
23,46,switching,1.0,24.329602220138657
23,46,storage,97.0,30.30490112714474
23,47,matching,2.0,23.79716393536311
23,47,switching,2.0,23.686931467827634
23,47,storage,96.0,30.093903731456894
23,48,matching,2.0,23.040021042625547
23,48,switching,4.0,22.50644392565975
23,48,storage,94.0,27.822936256360265
23,49,matching,3.0,24.828370731093752
23,49,switching,6.0,25.178500266739544
23,49,storage,91.0,27.40384309672159
23,50,matching,5.0,25.14491913840441
23,50,switching,4.0,24.11052526167266
23,50,storage,91.0,28.560584060908056
23,51,matching,6.0,25.45492694820787
23,51,switching,10.0,24.7018691532521
23,51,storage,84.0,29.467355054784235
23,52,matching,9.0,24.76425509570443
23,52,switching,11.0,24.99015131959702
23,52,storage,80.0,26.865742062609474
23,53,matching,15.0,25.602023464421332
23,53,switching,13.0,25.729134073281152
23,53,storage,72.0,28.138636059971695
23,54,matching,20.0,25.38468348034663
23,54,switching,8.0,24.41980919606518
23,54,storage,72.0,30.13075238049442
23,55,matching,20.0,24.8346094321793
23,55,switching,4.0,24.65687017878424
23,55,storage,76.0,28.22321710186934
23,56,matching,19.0,23.78771711939416
23,56,switching,4.0,23.294644953980622
23,56,storage,77.0,26.491416630145682
23,57,matching,19.0,23.00431873140056
23,57,switching,4.0,22.87213342847585
23,57,storage,77.0,27.219209633068157
23,58,matching,15.0,24.41343967001598
23,58,switching,3.0,24.41456029803639
23,58,storage,82.0,27.588725500495546
23,59,matching,15.0,23.035824447292256
23,59,switching,9.0,23.649935442428955
23,59,storage,76.0,24.75575499258762
23,60,matching,15.0,24.642541761398963
23,60,switching,16.0,25.199274649697276
23,60,storage,69.0,26.80476205483896
23,61,matching,14.0,24.40049905278773
23,61,switching,16.0,25.045166393473565
23,61,storage,70.0,27.308214954860777
23,62,matching,13.0,24.15622770622575
23,62,switching,12.0,23.122268104857316
23,62,storage,75.0,28.059241980423653
23,63,matching,20.0,24.393449100307812
23,63,switching,8.0,23.941892115552307
23,63,storage,72.0,28.82456420267725
23,64,matching,24.0,24.263039370280367
23,64,switching,3.0,23.74590912570584
23,64,storage,73.0,28.218949926351435
23,65,matching,20.0,24.983556856988677
23,65,switching,4.0,25.049371884683826
23,65,storage,76.0,29.011876711835384
23,66,matching,19.0,23.999044870746783
23,66,switching,8.0,23.940399483744812
23,66,storage,73.0,27.02425115987851
23,67,matching,21.0,23.294796075238114
23,67,switching,9.0,23.34647194054411
23,67,storage,70.0,26.586958740151925
23,68,matching,12.0,24.420862109974337
23,68,switching,8.0,25.91570106187589
23,68,storage,80.0,27.974322765511317
23,69,matching,8.0,24.124966253456993
23,69,switching,9.0,24.37670860323803
23,69,storage,83.0,26.671873388609576
23,70,matching,6.0,23.762628301471466
23,70,switching,8.0,23.540957113590522
23,70,storage,86.0,28.085878366715637
23,71,matching,9.0,23.907466579645117
23,71,switching,6.0,23.830623519292462
23,71,storage,85.0,27.8189961730709
23,72,matching,7.0,24.975090270015254
23,72,switching,2.0,25.275450777247613
23,72,storage,91.0,28.499011297109035
23,73,matching,8.0,24.704389208902516
23,73,switching,2.0,23.36719946865464
23,73,storage,90.0,27.997408584938157
23,74,matching,7.0,24.824390353802787
23,74,switching,3.0,24.44363159131944
23,74,storage,90.0,27.833438085321426
23,75,matching,7.0,23.00770970389123
23,75,switching,1.0,23.002271716809346
23,75,storage,92.0,28.825193939856263
23,76,matching,5.0,24.600913434069714
23,76,switching,0.0,0.0
23,76,storage,95.0,28.95673802254301
23,77,matching,2.0,24.381477302512362
23,77,switching,0.0,0.0
23,77,storage,98.0,30.34126784132644
23,78,matching,5.0,24.776982422245254
23,78,switching,0.0,0.0
23,78,storage,95.0,28.624789358274636
23,79,matching,2.0,24.14096788956632
23,79,switching,0.0,0.0
23,79,storage,98.0,28.65243212552421
23,80,matching,1.0,24.675263155055923
23,80,switching,0.0,0.0
23,80,storage,99.0,27.98764450181162
23,81,matching,1.0,24.229001422367087
23,81,switching,0.0,0.0
23,81,storage,99.0,29.070841586678128
23,82,matching,3.0,22.981552648924872
23,82,switching,0.0,0.0
23,82,storage,97.0,29.028715510285164
23,83,matching,2.0,25.408710144622685
23,83,switching,1.0,24.441029248820815
23,83,storage,97.0,31.957388438625497
23,84,matching,2.0,24.352862814466835
